m,TagName,
"2020-12-01 00:00:00","c#","5715"
"2020-12-01 00:00:00","c++","4435"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7766"
"2020-12-01 00:00:00","javascript","15931"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22057"
"2020-12-01 00:00:00","r","4329"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2089"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6162"
"2021-01-01 00:00:00","c++","4088"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7997"
"2021-01-01 00:00:00","javascript","16780"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4744"
"2021-01-01 00:00:00","python","22765"
"2021-01-01 00:00:00","r","4335"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2303"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2232"
"2021-02-01 00:00:00","c#","5771"
"2021-02-01 00:00:00","c++","4076"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","565"
"2021-02-01 00:00:00","java","7535"
"2021-02-01 00:00:00","javascript","15200"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4381"
"2021-02-01 00:00:00","python","21307"
"2021-02-01 00:00:00","r","4319"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2248"
"2021-03-01 00:00:00","assembly","318"
"2021-03-01 00:00:00","c","2473"
"2021-03-01 00:00:00","c#","6356"
"2021-03-01 00:00:00","c++","4278"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8621"
"2021-03-01 00:00:00","javascript","16667"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4731"
"2021-03-01 00:00:00","python","23703"
"2021-03-01 00:00:00","r","5160"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2376"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2288"
"2021-04-01 00:00:00","c#","5867"
"2021-04-01 00:00:00","c++","3910"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","620"
"2021-04-01 00:00:00","java","7878"
"2021-04-01 00:00:00","javascript","15771"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4293"
"2021-04-01 00:00:00","python","22301"
"2021-04-01 00:00:00","r","4789"
"2021-04-01 00:00:00","ruby","516"
"2021-04-01 00:00:00","swift","2105"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2076"
"2021-05-01 00:00:00","c#","5696"
"2021-05-01 00:00:00","c++","4161"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","639"
"2021-05-01 00:00:00","java","7900"
"2021-05-01 00:00:00","javascript","15720"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4246"
"2021-05-01 00:00:00","python","22276"
"2021-05-01 00:00:00","r","4658"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1849"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1859"
"2021-06-01 00:00:00","c#","5592"
"2021-06-01 00:00:00","c++","3802"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7535"
"2021-06-01 00:00:00","javascript","14902"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4059"
"2021-06-01 00:00:00","python","20760"
"2021-06-01 00:00:00","r","4271"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1779"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1608"
"2021-07-01 00:00:00","c#","5174"
"2021-07-01 00:00:00","c++","3472"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6913"
"2021-07-01 00:00:00","javascript","14675"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3880"
"2021-07-01 00:00:00","python","20458"
"2021-07-01 00:00:00","r","4041"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1955"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1522"
"2021-08-01 00:00:00","c#","5083"
"2021-08-01 00:00:00","c++","3229"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","741"
"2021-08-01 00:00:00","java","6709"
"2021-08-01 00:00:00","javascript","14528"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3847"
"2021-08-01 00:00:00","python","19727"
"2021-08-01 00:00:00","r","4030"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1881"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1698"
"2021-09-01 00:00:00","c#","5025"
"2021-09-01 00:00:00","c++","3573"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6576"
"2021-09-01 00:00:00","javascript","14331"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3699"
"2021-09-01 00:00:00","python","18897"
"2021-09-01 00:00:00","r","3893"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1612"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2085"
"2021-10-01 00:00:00","c#","5253"
"2021-10-01 00:00:00","c++","3692"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6524"
"2021-10-01 00:00:00","javascript","13736"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3584"
"2021-10-01 00:00:00","python","19689"
"2021-10-01 00:00:00","r","4163"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","280"
"2021-11-01 00:00:00","c","2200"
"2021-11-01 00:00:00","c#","5550"
"2021-11-01 00:00:00","c++","3787"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","647"
"2021-11-01 00:00:00","java","6871"
"2021-11-01 00:00:00","javascript","13366"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3473"
"2021-11-01 00:00:00","python","19927"
"2021-11-01 00:00:00","r","4020"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","264"
"2021-12-01 00:00:00","c","2091"
"2021-12-01 00:00:00","c#","4999"
"2021-12-01 00:00:00","c++","3548"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6143"
"2021-12-01 00:00:00","javascript","12996"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3225"
"2021-12-01 00:00:00","python","18907"
"2021-12-01 00:00:00","r","3536"
"2021-12-01 00:00:00","ruby","366"
"2021-12-01 00:00:00","swift","1411"
"2022-01-01 00:00:00","assembly","227"
"2022-01-01 00:00:00","c","1940"
"2022-01-01 00:00:00","c#","5238"
"2022-01-01 00:00:00","c++","3588"
"2022-01-01 00:00:00","delphi","133"
"2022-01-01 00:00:00","go","737"
"2022-01-01 00:00:00","java","6402"
"2022-01-01 00:00:00","javascript","13855"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3360"
"2022-01-01 00:00:00","python","19575"
"2022-01-01 00:00:00","r","3843"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1722"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","c","1669"
"2022-02-01 00:00:00","c#","5071"
"2022-02-01 00:00:00","c++","3178"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5883"
"2022-02-01 00:00:00","javascript","12729"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3106"
"2022-02-01 00:00:00","python","19160"
"2022-02-01 00:00:00","r","3906"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","swift","1593"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1939"
"2022-03-01 00:00:00","c#","5645"
"2022-03-01 00:00:00","c++","3490"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6532"
"2022-03-01 00:00:00","javascript","13498"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3117"
"2022-03-01 00:00:00","python","20609"
"2022-03-01 00:00:00","r","4475"
"2022-03-01 00:00:00","ruby","442"
"2022-03-01 00:00:00","swift","1733"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1735"
"2022-04-01 00:00:00","c#","5171"
"2022-04-01 00:00:00","c++","3451"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","707"
"2022-04-01 00:00:00","java","6321"
"2022-04-01 00:00:00","javascript","13396"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3168"
"2022-04-01 00:00:00","python","19738"
"2022-04-01 00:00:00","r","4174"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1441"
"2022-05-01 00:00:00","assembly","255"
"2022-05-01 00:00:00","c","1762"
"2022-05-01 00:00:00","c#","5468"
"2022-05-01 00:00:00","c++","3512"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","604"
"2022-05-01 00:00:00","java","6430"
"2022-05-01 00:00:00","javascript","13223"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3354"
"2022-05-01 00:00:00","python","19293"
"2022-05-01 00:00:00","r","4133"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1451"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1554"
"2022-06-01 00:00:00","c#","5283"
"2022-06-01 00:00:00","c++","3062"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5686"
"2022-06-01 00:00:00","javascript","12552"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3183"
"2022-06-01 00:00:00","python","18660"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1504"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1376"
"2022-07-01 00:00:00","c#","5205"
"2022-07-01 00:00:00","c++","2973"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5376"
"2022-07-01 00:00:00","javascript","12668"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3073"
"2022-07-01 00:00:00","python","18931"
"2022-07-01 00:00:00","r","3652"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1464"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1428"
"2022-08-01 00:00:00","c#","5454"
"2022-08-01 00:00:00","c++","2933"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","787"
"2022-08-01 00:00:00","java","5273"
"2022-08-01 00:00:00","javascript","12987"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3104"
"2022-08-01 00:00:00","python","18577"
"2022-08-01 00:00:00","r","3778"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1475"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1543"
"2022-09-01 00:00:00","c#","4963"
"2022-09-01 00:00:00","c++","2765"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","5012"
"2022-09-01 00:00:00","javascript","11827"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2823"
"2022-09-01 00:00:00","python","16994"
"2022-09-01 00:00:00","r","3531"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1488"
"2022-10-01 00:00:00","assembly","224"
"2022-10-01 00:00:00","c","1882"
"2022-10-01 00:00:00","c#","5011"
"2022-10-01 00:00:00","c++","2916"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","676"
"2022-10-01 00:00:00","java","5256"
"2022-10-01 00:00:00","javascript","11567"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2757"
"2022-10-01 00:00:00","python","18413"
"2022-10-01 00:00:00","r","3905"
"2022-10-01 00:00:00","ruby","372"
"2022-10-01 00:00:00","swift","1324"
"2022-11-01 00:00:00","assembly","267"
"2022-11-01 00:00:00","c","1997"
"2022-11-01 00:00:00","c#","5152"
"2022-11-01 00:00:00","c++","2948"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5385"
"2022-11-01 00:00:00","javascript","11656"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2776"
"2022-11-01 00:00:00","python","18753"
"2022-11-01 00:00:00","r","3987"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1429"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c","1716"
"2022-12-01 00:00:00","c#","4644"
"2022-12-01 00:00:00","c++","2601"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4784"
"2022-12-01 00:00:00","javascript","10212"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2357"
"2022-12-01 00:00:00","python","15783"
"2022-12-01 00:00:00","r","3205"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1220"
"2023-01-01 00:00:00","assembly","224"
"2023-01-01 00:00:00","c","1431"
"2023-01-01 00:00:00","c#","4687"
"2023-01-01 00:00:00","c++","2402"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4672"
"2023-01-01 00:00:00","javascript","9989"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2522"
"2023-01-01 00:00:00","python","14913"
"2023-01-01 00:00:00","r","3255"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1201"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1227"
"2023-02-01 00:00:00","c#","4101"
"2023-02-01 00:00:00","c++","2032"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4073"
"2023-02-01 00:00:00","javascript","8444"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2006"
"2023-02-01 00:00:00","python","12983"
"2023-02-01 00:00:00","r","3264"
"2023-02-01 00:00:00","ruby","312"
"2023-02-01 00:00:00","swift","1061"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1179"
"2023-03-01 00:00:00","c#","4222"
"2023-03-01 00:00:00","c++","2322"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","595"
"2023-03-01 00:00:00","java","4436"
"2023-03-01 00:00:00","javascript","8439"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1882"
"2023-03-01 00:00:00","python","12729"
"2023-03-01 00:00:00","r","3288"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1126"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1093"
"2023-04-01 00:00:00","c#","3297"
"2023-04-01 00:00:00","c++","1763"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3567"
"2023-04-01 00:00:00","javascript","6528"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1580"
"2023-04-01 00:00:00","python","10010"
"2023-04-01 00:00:00","r","2589"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","890"
"2023-05-01 00:00:00","assembly","160"
"2023-05-01 00:00:00","c","978"
"2023-05-01 00:00:00","c#","3219"
"2023-05-01 00:00:00","c++","1625"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3289"
"2023-05-01 00:00:00","javascript","6106"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1606"
"2023-05-01 00:00:00","python","9506"
"2023-05-01 00:00:00","r","2364"
"2023-05-01 00:00:00","ruby","222"
"2023-05-01 00:00:00","swift","803"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c","813"
"2023-06-01 00:00:00","c#","3238"
"2023-06-01 00:00:00","c++","1643"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","494"
"2023-06-01 00:00:00","java","3313"
"2023-06-01 00:00:00","javascript","5845"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1550"
"2023-06-01 00:00:00","python","9033"
"2023-06-01 00:00:00","r","2205"
"2023-06-01 00:00:00","ruby","191"
"2023-06-01 00:00:00","swift","928"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","839"
"2023-07-01 00:00:00","c#","3271"
"2023-07-01 00:00:00","c++","1656"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","489"
"2023-07-01 00:00:00","java","3139"
"2023-07-01 00:00:00","javascript","5904"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1440"
"2023-07-01 00:00:00","python","8983"
"2023-07-01 00:00:00","r","2019"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c","794"
"2023-08-01 00:00:00","c#","3086"
"2023-08-01 00:00:00","c++","1515"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","462"
"2023-08-01 00:00:00","java","3040"
"2023-08-01 00:00:00","javascript","5220"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1502"
"2023-08-01 00:00:00","python","8236"
"2023-08-01 00:00:00","r","1994"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","769"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c","821"
"2023-09-01 00:00:00","c#","2656"
"2023-09-01 00:00:00","c++","1380"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2677"
"2023-09-01 00:00:00","javascript","4487"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1387"
"2023-09-01 00:00:00","python","6963"
"2023-09-01 00:00:00","r","1739"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","160"
"2023-10-01 00:00:00","c","886"
"2023-10-01 00:00:00","c#","2623"
"2023-10-01 00:00:00","c++","1547"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2656"
"2023-10-01 00:00:00","javascript","4165"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1213"
"2023-10-01 00:00:00","python","7102"
"2023-10-01 00:00:00","r","1730"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","swift","734"
"2023-11-01 00:00:00","assembly","158"
"2023-11-01 00:00:00","c","894"
"2023-11-01 00:00:00","c#","2632"
"2023-11-01 00:00:00","c++","1325"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2592"
"2023-11-01 00:00:00","javascript","4001"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1190"
"2023-11-01 00:00:00","python","6736"
"2023-11-01 00:00:00","r","1659"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","710"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c","814"
"2023-12-01 00:00:00","c#","2257"
"2023-12-01 00:00:00","c++","1301"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","311"
"2023-12-01 00:00:00","java","2028"
"2023-12-01 00:00:00","javascript","3705"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","989"
"2023-12-01 00:00:00","python","5592"
"2023-12-01 00:00:00","r","1349"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","597"
"2024-01-01 00:00:00","assembly","164"
"2024-01-01 00:00:00","c","788"
"2024-01-01 00:00:00","c#","2307"
"2024-01-01 00:00:00","c++","1432"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","go","314"
"2024-01-01 00:00:00","java","2244"
"2024-01-01 00:00:00","javascript","4004"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1139"
"2024-01-01 00:00:00","python","6189"
"2024-01-01 00:00:00","r","1558"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","swift","701"
"2024-02-01 00:00:00","assembly","120"
"2024-02-01 00:00:00","c","729"
"2024-02-01 00:00:00","c#","2301"
"2024-02-01 00:00:00","c++","1322"
"2024-02-01 00:00:00","delphi","103"
"2024-02-01 00:00:00","go","286"
"2024-02-01 00:00:00","java","2209"
"2024-02-01 00:00:00","javascript","3654"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1054"
"2024-02-01 00:00:00","python","6181"
"2024-02-01 00:00:00","r","1554"
"2024-02-01 00:00:00","ruby","136"
"2024-02-01 00:00:00","swift","596"
"2024-03-01 00:00:00","assembly","135"
"2024-03-01 00:00:00","c","696"
"2024-03-01 00:00:00","c#","2273"
"2024-03-01 00:00:00","c++","1250"
"2024-03-01 00:00:00","delphi","91"
"2024-03-01 00:00:00","go","303"
"2024-03-01 00:00:00","java","2264"
"2024-03-01 00:00:00","javascript","3697"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1147"
"2024-03-01 00:00:00","python","5925"
"2024-03-01 00:00:00","r","1450"
"2024-03-01 00:00:00","ruby","121"
"2024-03-01 00:00:00","swift","599"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c","677"
"2024-04-01 00:00:00","c#","2290"
"2024-04-01 00:00:00","c++","1200"
"2024-04-01 00:00:00","delphi","100"
"2024-04-01 00:00:00","go","291"
"2024-04-01 00:00:00","java","2051"
"2024-04-01 00:00:00","javascript","3264"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","987"
"2024-04-01 00:00:00","python","5806"
"2024-04-01 00:00:00","r","1333"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","579"
"2024-05-01 00:00:00","assembly","151"
"2024-05-01 00:00:00","c","622"
"2024-05-01 00:00:00","c#","2066"
"2024-05-01 00:00:00","c++","1308"
"2024-05-01 00:00:00","delphi","90"
"2024-05-01 00:00:00","go","253"
"2024-05-01 00:00:00","java","1822"
"2024-05-01 00:00:00","javascript","3150"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","942"
"2024-05-01 00:00:00","python","5528"
"2024-05-01 00:00:00","r","1179"
"2024-05-01 00:00:00","ruby","100"
"2024-05-01 00:00:00","swift","501"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","c","529"
"2024-06-01 00:00:00","c#","1919"
"2024-06-01 00:00:00","c++","1053"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","go","223"
"2024-06-01 00:00:00","java","1658"
"2024-06-01 00:00:00","javascript","2912"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","942"
"2024-06-01 00:00:00","python","4998"
"2024-06-01 00:00:00","r","1083"
"2024-06-01 00:00:00","ruby","108"
"2024-06-01 00:00:00","swift","570"
"2024-07-01 00:00:00","assembly","89"
"2024-07-01 00:00:00","c","546"
"2024-07-01 00:00:00","c#","2063"
"2024-07-01 00:00:00","c++","1104"
"2024-07-01 00:00:00","delphi","54"
"2024-07-01 00:00:00","go","248"
"2024-07-01 00:00:00","java","1498"
"2024-07-01 00:00:00","javascript","2804"
"2024-07-01 00:00:00","perl","32"
"2024-07-01 00:00:00","php","847"
"2024-07-01 00:00:00","python","5097"
"2024-07-01 00:00:00","r","1039"
"2024-07-01 00:00:00","ruby","92"
"2024-07-01 00:00:00","swift","568"
"2024-08-01 00:00:00","assembly","110"
"2024-08-01 00:00:00","c","475"
"2024-08-01 00:00:00","c#","1814"
"2024-08-01 00:00:00","c++","1012"
"2024-08-01 00:00:00","delphi","82"
"2024-08-01 00:00:00","go","207"
"2024-08-01 00:00:00","java","1189"
"2024-08-01 00:00:00","javascript","2429"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","782"
"2024-08-01 00:00:00","python","4423"
"2024-08-01 00:00:00","r","873"
"2024-08-01 00:00:00","ruby","103"
"2024-08-01 00:00:00","swift","531"
"2024-09-01 00:00:00","assembly","85"
"2024-09-01 00:00:00","c","441"
"2024-09-01 00:00:00","c#","1557"
"2024-09-01 00:00:00","c++","971"
"2024-09-01 00:00:00","delphi","66"
"2024-09-01 00:00:00","go","151"
"2024-09-01 00:00:00","java","1263"
"2024-09-01 00:00:00","javascript","2142"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","604"
"2024-09-01 00:00:00","python","3653"
"2024-09-01 00:00:00","r","744"
"2024-09-01 00:00:00","ruby","81"
"2024-09-01 00:00:00","swift","497"
"2024-10-01 00:00:00","assembly","89"
"2024-10-01 00:00:00","c","463"
"2024-10-01 00:00:00","c#","1582"
"2024-10-01 00:00:00","c++","909"
"2024-10-01 00:00:00","delphi","84"
"2024-10-01 00:00:00","go","176"
"2024-10-01 00:00:00","java","1499"
"2024-10-01 00:00:00","javascript","1863"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","644"
"2024-10-01 00:00:00","python","3459"
"2024-10-01 00:00:00","r","782"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","swift","455"
"2024-11-01 00:00:00","assembly","98"
"2024-11-01 00:00:00","c","400"
"2024-11-01 00:00:00","c#","1349"
"2024-11-01 00:00:00","c++","841"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","123"
"2024-11-01 00:00:00","java","1253"
"2024-11-01 00:00:00","javascript","1621"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","539"
"2024-11-01 00:00:00","python","3110"
"2024-11-01 00:00:00","r","696"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","swift","386"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","325"
"2024-12-01 00:00:00","c#","1083"
"2024-12-01 00:00:00","c++","685"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","go","115"
"2024-12-01 00:00:00","java","1160"
"2024-12-01 00:00:00","javascript","1374"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","424"
"2024-12-01 00:00:00","python","2674"
"2024-12-01 00:00:00","r","546"
"2024-12-01 00:00:00","ruby","52"
"2024-12-01 00:00:00","swift","315"
"2025-01-01 00:00:00","assembly","68"
